15.512954 1:0.529997 2:0.359809 3:0.258000 4:0.056763 5:0.083074 6:0.208826 7:0.251000 8:0.042990 9:0.091888 10:0.188866 11:0.244000 12:-0.012828 13:0.141369 14:0.112612 15:0.245000 16:-0.014881 17:0.142969 18:0.109851 19:0.671995 20:0.496966 21:0.311999 22:0.008675 23:0.258789 24:0.281289 25:0.305999 26:-0.007528 27:0.272066 28:0.252505 29:0.302999 30:-0.044931 31:0.306246 32:0.192215 33:0.303999 34:-0.047449 35:0.304530 36:0.185563 37:0.018470 38:4.945538 39:0.325247 40:-0.245835 41:0.504753 42:0.233333 
19.021435 1:0.384998 2:0.229490 3:0.200000 4:0.038429 5:0.029573 6:0.105722 7:0.200000 8:0.024649 9:0.045363 10:0.096868 11:0.200000 12:-0.000954 13:0.057939 14:0.056123 15:0.200000 16:-0.004582 17:0.061996 18:0.053234 19:0.483997 20:0.342745 21:0.230000 22:0.001301 23:0.140640 24:0.143939 25:0.231000 26:-0.007000 27:0.160035 28:0.141846 29:0.228000 30:-0.013907 31:0.159353 32:0.123880 33:0.228000 34:-0.018364 35:0.165431 36:0.118593 37:0.013562 38:3.754997 39:0.430716 40:-0.448994 41:0.530804 42:0.061111 
54.569908 1:0.268000 2:0.083608 3:0.200000 4:0.033842 5:0.000523 6:0.024890 7:0.200000 8:0.034143 9:0.000500 10:0.025107 11:0.200000 12:0.026479 13:0.000665 14:0.017247 15:0.200000 16:0.026322 17:0.000655 18:0.017034 19:0.369999 20:0.199942 21:0.200000 22:0.041757 23:0.016547 24:0.087072 25:0.200000 26:0.041664 27:0.017228 28:0.088407 29:0.200000 30:0.019319 31:0.022812 32:0.052005 33:0.200000 34:0.016260 35:0.024534 36:0.049038 37:0.014116 38:3.757135 39:0.452210 40:-0.452340 41:0.525909 42:0.061111 
90.827148 1:0.204000 2:0.024114 3:0.200000 4:0.001603 5:0.000859 6:0.001274 7:0.200000 8:0.002265 9:0.000803 10:0.001396 11:0.200000 12:0.001767 13:0.000721 14:0.001149 15:0.200000 16:0.001696 17:0.000691 18:0.001092 19:0.214000 20:0.036961 21:0.200000 22:0.011559 23:0.000639 24:0.005093 25:0.200000 26:0.012598 27:0.000590 28:0.005553 29:0.200000 30:0.010656 31:0.000556 32:0.004363 33:0.200000 34:0.010371 35:0.000538 36:0.004166 37:0.011671 38:4.193856 39:0.352573 40:-0.127121 41:0.447492 42:0.066667 
75.449722 1:0.220000 2:0.034259 3:0.200000 4:0.008846 5:0.000752 6:0.003928 7:0.200000 8:0.009430 9:0.000702 10:0.004107 11:0.200000 12:0.008241 13:0.000643 14:0.003388 15:0.200000 16:0.007957 17:0.000642 18:0.003255 19:0.260000 20:0.073105 21:0.200000 22:0.027222 23:0.000564 24:0.017492 25:0.200000 26:0.028230 27:0.000611 28:0.018839 29:0.200000 30:0.022768 31:0.000629 32:0.013417 33:0.200000 34:0.021792 35:0.000696 36:0.012826 37:0.012340 38:4.147564 39:0.351314 40:-0.079208 41:0.484632 42:0.072222 
59.172592 1:0.264000 2:0.070304 3:0.200000 4:0.025266 5:0.000910 6:0.017131 7:0.200000 8:0.024347 9:0.000835 10:0.015861 11:0.200000 12:0.019561 13:0.000971 14:0.011908 15:0.200000 16:0.019315 17:0.000960 18:0.011660 19:0.345999 20:0.154898 21:0.200000 22:0.037618 23:0.008398 24:0.058366 25:0.200000 26:0.027729 27:0.011993 28:0.048418 29:0.200000 30:0.015518 31:0.013772 32:0.032116 33:0.200000 34:0.012285 35:0.015236 36:0.029723 37:0.012796 38:4.109359 39:0.354723 40:-0.058058 41:0.533175 42:0.083333 
31.059872 1:0.334999 2:0.166380 3:0.200000 4:0.043930 5:0.011465 6:0.079626 7:0.200000 8:0.013205 9:0.024554 10:0.043820 11:0.200000 12:0.022126 13:0.014802 14:0.044041 15:0.200000 16:-0.010168 17:0.040421 18:0.025766 19:0.418998 20:0.254679 21:0.201000 22:0.021387 23:0.064502 24:0.114699 25:0.200000 26:-0.033501 27:0.146058 28:0.061821 29:0.200000 30:-0.004952 31:0.093740 32:0.082042 33:0.200000 34:-0.026460 35:0.119637 36:0.057799 37:0.012264 38:4.074056 39:0.342010 40:-0.039405 41:0.527512 42:0.077778 
45.105968 1:0.352999 2:0.205094 3:0.200000 4:0.041894 5:0.028827 6:0.113420 7:0.200000 8:-0.003252 9:0.065108 10:0.058661 11:0.200000 12:0.008036 13:0.046246 14:0.061049 15:0.200000 16:-0.027687 17:0.085314 18:0.033023 19:0.430998 20:0.281399 21:0.206000 22:0.012863 23:0.095411 24:0.128341 25:0.206000 26:-0.046970 27:0.194343 28:0.067914 29:0.203000 30:-0.016292 31:0.133699 32:0.091172 33:0.204000 34:-0.028060 35:0.145963 36:0.074545 37:0.012251 38:4.074100 39:0.340639 40:-0.036914 41:0.503891 42:0.072222 
55.630836 1:0.272000 2:0.083149 3:0.200000 4:0.032071 5:0.000490 6:0.022493 7:0.200000 8:0.033092 9:0.000469 10:0.023578 11:0.200000 12:0.025368 13:0.000625 14:0.015905 15:0.200000 16:0.025264 17:0.000636 18:0.015856 19:0.388998 20:0.199682 21:0.200000 22:0.043628 23:0.012888 24:0.082616 25:0.200000 26:0.045556 27:0.012436 28:0.085910 29:0.200000 30:0.019935 31:0.019393 32:0.047839 33:0.200000 34:0.018906 35:0.019998 36:0.046992 37:0.010861 38:3.601131 39:0.425056 40:-0.159912 41:0.418527 42:0.027778 
81.443207 1:0.209000 2:0.045083 3:0.200000 4:-0.005230 5:0.011830 6:0.007730 7:0.200000 8:0.003695 9:0.008219 10:0.011107 11:0.200000 12:-0.012497 13:0.013401 14:0.004349 15:0.200000 16:-0.014118 17:0.014400 18:0.004061 19:0.224000 20:0.058591 21:0.200000 22:-0.002239 23:0.012983 24:0.011029 25:0.200000 26:0.003715 27:0.011018 28:0.014346 29:0.200000 30:-0.004268 31:0.012344 32:0.008854 33:0.200000 34:-0.002472 35:0.010967 36:0.009000 37:0.010807 38:3.444319 39:0.417773 40:-0.150195 41:0.446036 42:0.027778 
38.386448 1:0.370999 2:0.204099 3:0.200000 4:0.043888 5:0.016251 6:0.091458 7:0.200000 8:0.037053 9:0.022158 10:0.087943 11:0.200000 12:0.012675 13:0.024547 14:0.042932 15:0.200000 16:0.009835 17:0.026337 18:0.040598 19:0.507997 20:0.340246 21:0.240000 22:0.020075 23:0.124099 24:0.173604 25:0.237000 26:0.013274 27:0.135804 28:0.169476 29:0.236000 30:-0.030883 31:0.166053 32:0.094012 33:0.237000 34:-0.042653 35:0.181759 36:0.082742 37:0.011399 38:3.763458 39:0.434399 40:-0.153687 41:0.383495 42:0.027778 
46.661366 1:0.481997 2:0.344114 3:0.233000 4:0.007820 5:0.148733 6:0.169392 7:0.233000 8:0.031615 9:0.117955 10:0.200884 11:0.231000 12:-0.043740 13:0.170834 14:0.071277 15:0.231000 16:-0.047439 17:0.175210 18:0.067529 19:0.607996 20:0.444870 21:0.285000 22:-0.012892 23:0.249297 24:0.215731 25:0.285000 26:0.005736 27:0.238259 28:0.253627 29:0.283000 30:-0.056608 31:0.274310 32:0.136771 33:0.284000 34:-0.061838 35:0.282443 36:0.132390 37:0.010519 38:3.983480 39:0.429650 40:-0.176267 41:0.377109 42:0.027778 
58.499516 1:0.278000 2:0.087994 3:0.200000 4:0.034490 5:0.000466 6:0.025305 7:0.200000 8:0.033933 9:0.000466 10:0.024599 11:0.200000 12:0.026565 13:0.000636 14:0.017192 15:0.200000 16:0.026469 17:0.000645 18:0.017138 19:0.403998 20:0.211194 21:0.204000 22:0.050508 23:0.012296 24:0.094329 25:0.200000 26:0.043944 27:0.014816 28:0.088141 29:0.200000 30:0.020197 31:0.021844 32:0.052122 33:0.200000 34:0.018517 35:0.023027 36:0.050876 37:0.010818 38:3.432372 39:0.412516 40:-0.142307 41:0.441785 42:0.027778 
96.010071 1:0.507997 2:0.394598 3:0.261000 4:0.074237 5:0.113535 6:0.308136 7:0.251000 8:-0.033151 9:0.232707 10:0.145181 11:0.256000 12:-0.079486 13:0.261162 14:0.074455 15:0.256000 16:-0.077223 17:0.255065 18:0.074881 19:0.533996 20:0.437612 21:0.261000 22:0.019080 23:0.213168 24:0.268084 25:0.264000 26:-0.080051 27:0.332832 28:0.118569 29:0.265000 30:-0.067444 31:0.284572 32:0.114400 33:0.265000 34:-0.070648 35:0.290667 36:0.111983 37:0.016002 38:4.367661 39:0.314415 40:0.196447 41:0.827362 42:0.288889 
71.358322 1:0.313999 2:0.205986 3:0.200000 4:0.010658 5:0.091486 6:0.118990 7:0.200000 8:-0.053212 9:0.188722 10:0.049423 11:0.200000 12:-0.047552 13:0.152244 14:0.040255 15:0.200000 16:-0.044979 17:0.146163 18:0.041218 19:0.405998 20:0.287315 21:0.210000 22:0.019984 23:0.107775 24:0.162530 25:0.200000 26:-0.030773 27:0.181699 28:0.092172 29:0.200000 30:-0.017202 31:0.123918 32:0.080345 33:0.200000 34:-0.019991 35:0.128578 36:0.077781 37:0.010279 38:3.993617 39:0.326297 40:0.018642 41:0.298515 42:0.033333 
20.898733 1:0.458997 2:0.335851 3:0.249000 4:0.096649 5:0.042421 6:0.253994 7:0.231000 8:-0.020550 9:0.152821 10:0.103792 11:0.230000 12:-0.038546 13:0.173137 14:0.082081 15:0.230000 16:-0.033867 17:0.166828 18:0.086777 19:0.543996 20:0.437006 21:0.278000 22:0.064633 23:0.144594 24:0.312405 25:0.274000 26:-0.097052 27:0.360910 28:0.108086 29:0.271000 30:-0.066585 31:0.307807 32:0.134118 33:0.270000 34:-0.059988 35:0.293559 36:0.137867 37:0.009979 38:3.972000 39:0.334559 40:0.010948 41:0.293742 42:0.027778 
60.484039 1:0.316999 2:0.172662 3:0.200000 4:0.059327 5:0.005640 6:0.097085 7:0.200000 8:0.034276 9:0.008742 10:0.052959 11:0.200000 12:0.017267 13:0.013760 14:0.034644 15:0.200000 16:0.017829 17:0.013702 18:0.035390 19:0.442998 20:0.321475 21:0.234000 22:0.060165 23:0.067819 24:0.210520 25:0.219000 26:-0.027893 27:0.169732 28:0.097783 29:0.216000 30:-0.033872 31:0.167243 32:0.082013 33:0.217000 34:-0.028717 35:0.156041 36:0.085076 37:0.009865 38:3.952471 39:0.326782 40:0.011022 41:0.297646 42:0.027778 
64.716225 1:0.279000 2:0.102342 3:0.200000 4:0.042614 5:0.000595 6:0.037732 7:0.200000 8:0.034176 9:0.000837 10:0.027279 11:0.200000 12:0.028928 13:0.001001 14:0.021593 15:0.200000 16:0.029082 17:0.000995 18:0.021748 19:0.405998 20:0.245444 21:0.216000 22:0.073704 23:0.012672 24:0.143860 25:0.205000 26:0.034210 27:0.028430 28:0.090422 29:0.204000 30:0.016556 31:0.034763 32:0.062888 33:0.204000 34:0.018612 35:0.032958 36:0.064443 37:0.010017 38:3.958950 39:0.333836 40:0.011608 41:0.294998 42:0.027778 
60.849735 1:0.284000 2:0.100589 3:0.200000 4:0.034098 5:0.001652 6:0.031176 7:0.200000 8:0.036250 9:0.001208 10:0.032133 11:0.200000 12:0.026371 13:0.001864 14:0.021991 15:0.200000 16:0.026907 17:0.001823 18:0.022484 19:0.379998 20:0.207880 21:0.200000 22:0.043995 23:0.017747 24:0.095224 25:0.200000 26:0.045383 27:0.015974 28:0.094427 29:0.200000 30:0.015537 31:0.028357 32:0.053051 33:0.200000 34:0.018782 35:0.026092 36:0.055883 37:0.008713 38:4.304818 39:0.134154 40:-0.248959 41:0.534477 42:0.105556 
37.963932 1:0.337999 2:0.181632 3:0.200000 4:0.047003 5:0.008472 6:0.078064 7:0.200000 8:0.053795 9:0.007121 10:0.089294 11:0.200000 12:0.020678 13:0.015418 14:0.042681 15:0.200000 16:0.023390 17:0.013991 18:0.044740 19:0.405998 20:0.287948 21:0.206000 22:0.003673 23:0.118542 24:0.128445 25:0.207000 26:0.021873 27:0.088675 28:0.145318 29:0.202000 30:-0.027326 31:0.153599 32:0.080878 33:0.202000 34:-0.022008 35:0.146152 36:0.087438 37:0.009356 38:4.381772 39:0.155872 40:-0.168053 41:0.573824 42:0.127778 
67.648010 1:0.242000 2:0.064818 3:0.200000 4:0.024504 5:0.000957 6:0.016540 7:0.200000 8:0.023892 9:0.000907 10:0.015713 11:0.200000 12:0.019115 13:0.001017 14:0.011682 15:0.200000 16:0.019489 17:0.000996 18:0.011936 19:0.319999 20:0.142575 21:0.200000 22:0.037099 23:0.007746 24:0.055646 25:0.200000 26:0.034256 27:0.008078 28:0.051269 29:0.200000 30:0.017552 31:0.012335 32:0.032772 33:0.200000 34:0.017893 35:0.012393 36:0.033360 37:0.009603 38:4.250506 39:0.173210 40:-0.179946 41:0.555785 42:0.100000 
9.516794 1:0.363999 2:0.226746 3:0.200000 4:0.015905 5:0.061345 6:0.096770 7:0.200000 8:0.039693 9:0.036847 10:0.122623 11:0.200000 12:-0.016936 13:0.091925 14:0.055546 15:0.200000 16:-0.004703 17:0.076523 18:0.066502 19:0.414998 20:0.305166 21:0.210000 22:-0.017247 23:0.176993 24:0.126807 25:0.209000 26:0.005700 27:0.130072 28:0.146026 29:0.208000 30:-0.031228 31:0.176206 32:0.090834 33:0.208000 34:-0.026526 35:0.169725 36:0.096982 37:0.008500 38:4.366292 39:0.109702 40:-0.295851 41:0.578195 42:0.133333 
12.867990 1:0.362999 2:0.229809 3:0.200000 4:0.013786 5:0.065814 6:0.097029 7:0.200000 8:0.040096 9:0.037779 10:0.125455 11:0.200000 12:-0.017881 13:0.095713 14:0.056692 15:0.200000 16:-0.006808 17:0.081512 18:0.066753 19:0.413998 20:0.305541 21:0.210000 22:-0.018762 23:0.181421 24:0.126491 25:0.209000 26:0.006547 27:0.129366 28:0.147723 29:0.209000 30:-0.030463 31:0.173833 32:0.091290 33:0.208000 34:-0.026728 35:0.170409 36:0.097020 37:0.009552 38:4.246137 39:0.153315 40:-0.146713 41:0.599926 42:0.116667 
64.702469 1:0.244000 2:0.058879 3:0.200000 4:0.022614 5:0.000956 6:0.014655 7:0.200000 8:0.020620 9:0.000810 10:0.012243 11:0.200000 12:0.017667 13:0.000852 14:0.009921 15:0.200000 16:0.017828 17:0.000834 18:0.009990 19:0.316999 20:0.134424 21:0.200000 22:0.045123 23:0.003505 24:0.057153 25:0.200000 26:0.033372 27:0.005705 28:0.043494 29:0.200000 30:0.021762 31:0.008082 32:0.031205 33:0.200000 34:0.022107 35:0.008127 36:0.031781 37:0.013116 38:4.113999 39:0.349807 40:0.930185 41:0.511159 42:0.077778 
57.327339 1:0.290000 2:0.100981 3:0.200000 4:0.035677 5:0.001557 6:0.033005 7:0.200000 8:0.031907 9:0.001482 10:0.027452 11:0.200000 12:0.024226 13:0.002139 14:0.020396 15:0.200000 16:0.024617 17:0.002078 18:0.020652 19:0.405998 20:0.219031 21:0.202000 22:0.050127 23:0.017831 24:0.109415 25:0.200000 26:0.033358 27:0.022820 28:0.080674 29:0.200000 30:0.015791 31:0.028677 32:0.053957 33:0.200000 34:0.019187 35:0.026545 36:0.057315 37:0.011331 38:3.998435 39:0.342449 40:1.050354 41:0.456332 42:0.055556 
55.594120 1:0.324999 2:0.143307 3:0.200000 4:0.031619 5:0.011753 6:0.054965 7:0.200000 8:0.017347 9:0.017487 10:0.040556 11:0.200000 12:0.008307 13:0.017937 14:0.027903 15:0.200000 16:0.009167 17:0.017441 18:0.028428 19:0.454997 20:0.268758 21:0.219000 22:0.044271 23:0.047791 24:0.141518 25:0.211000 26:0.012004 27:0.066147 28:0.091138 29:0.211000 30:0.000631 31:0.068893 32:0.070131 33:0.211000 34:0.003744 35:0.066174 36:0.073542 37:0.011226 38:3.983121 39:0.339861 40:1.056591 41:0.430611 42:0.050000 
30.886194 1:0.377998 2:0.206379 3:0.200000 4:0.060534 5:0.007347 6:0.106935 7:0.200000 8:0.042000 9:0.010112 10:0.071811 11:0.200000 12:0.019801 13:0.016347 14:0.042760 15:0.200000 16:0.022409 17:0.015125 18:0.045074 19:0.502997 20:0.332960 21:0.238000 22:0.050181 23:0.075215 24:0.190674 25:0.233000 26:-0.013573 27:0.136769 28:0.105527 29:0.232000 30:-0.024921 31:0.150733 32:0.093190 33:0.231000 34:-0.009841 35:0.133712 36:0.110717 37:0.011209 38:4.002075 39:0.343593 40:1.067562 41:0.454147 42:0.055556 
9.347556 1:0.420998 2:0.265298 3:0.210000 4:0.054824 5:0.035020 6:0.154056 7:0.202000 8:0.006538 9:0.076256 10:0.091125 11:0.200000 12:-0.017783 13:0.102513 14:0.062147 15:0.200000 16:-0.006092 17:0.088705 18:0.074830 19:0.518997 20:0.357534 21:0.244000 22:0.041028 23:0.106674 24:0.207812 25:0.241000 26:-0.034903 27:0.189692 28:0.105044 29:0.241000 30:-0.030865 31:0.180674 32:0.106614 33:0.239000 34:-0.020903 35:0.170661 36:0.119557 37:0.011195 38:3.993943 39:0.341598 40:1.069852 41:0.426300 42:0.050000 
54.352982 1:0.268000 2:0.076719 3:0.200000 4:0.028743 5:0.001002 6:0.021383 7:0.200000 8:0.028557 9:0.000891 10:0.020644 11:0.200000 12:0.022827 13:0.000942 14:0.014805 15:0.200000 16:0.022880 17:0.000934 18:0.014827 19:0.341999 20:0.162805 21:0.200000 22:0.044297 23:0.008075 24:0.070987 25:0.200000 26:0.036938 27:0.011173 28:0.063979 29:0.200000 30:0.016972 31:0.015838 32:0.037442 33:0.200000 34:0.017405 35:0.015434 36:0.037486 37:0.009781 38:4.447804 39:0.142578 40:0.561904 41:0.764109 42:0.277778 
70.077866 1:0.223000 2:0.038062 3:0.200000 4:0.010790 5:0.000970 6:0.005498 7:0.200000 8:0.011504 9:0.000747 10:0.005355 11:0.200000 12:0.009926 13:0.000685 14:0.004322 15:0.200000 16:0.009952 17:0.000693 18:0.004356 19:0.261000 20:0.081062 21:0.200000 22:0.033514 23:0.000637 24:0.025224 25:0.200000 26:0.031592 27:0.000689 28:0.023160 29:0.200000 30:0.025413 31:0.000759 32:0.016600 33:0.200000 34:0.025459 35:0.000771 36:0.016706 37:0.009944 38:4.412695 39:0.145356 40:0.569875 41:0.778741 42:0.277778 
54.524170 1:0.265000 2:0.073179 3:0.200000 4:0.026474 5:0.000982 6:0.018731 7:0.200000 8:0.027832 9:0.000896 10:0.019847 11:0.200000 12:0.021650 13:0.000931 14:0.013646 15:0.200000 16:0.021655 17:0.000933 18:0.013657 19:0.334999 20:0.153635 21:0.200000 22:0.037575 23:0.008629 24:0.058890 25:0.200000 26:0.039391 27:0.008463 28:0.062006 29:0.200000 30:0.017417 31:0.013247 32:0.034049 33:0.200000 34:0.017741 35:0.013080 36:0.034256 37:0.010040 38:4.437514 39:0.148148 40:0.573983 41:0.753154 42:0.266667 
33.721832 1:0.397998 2:0.230847 3:0.200000 4:0.031151 5:0.045245 6:0.113489 7:0.200000 8:0.010870 9:0.054854 10:0.077027 11:0.200000 12:-0.010890 13:0.060380 14:0.040931 15:0.200000 16:-0.013489 17:0.063540 18:0.039323 19:0.483997 20:0.313688 21:0.225000 22:0.031736 23:0.088540 24:0.165636 25:0.225000 26:-0.005642 27:0.126825 28:0.113348 29:0.225000 30:-0.021373 31:0.127286 32:0.080132 33:0.225000 34:-0.023706 35:0.132096 36:0.079360 37:0.010058 38:4.520627 39:0.147914 40:0.539044 41:0.761030 42:0.300000 
29.190697 1:0.414998 2:0.244145 3:0.201000 4:0.026041 5:0.055588 6:0.114854 7:0.200000 8:0.011578 9:0.064451 10:0.090014 11:0.200000 12:-0.015768 13:0.082001 14:0.049954 15:0.200000 16:-0.017089 17:0.083110 18:0.048475 19:0.479997 20:0.307814 21:0.222000 22:0.025309 23:0.095482 24:0.158123 25:0.222000 26:-0.007630 27:0.129435 28:0.110919 29:0.222000 30:-0.022162 31:0.129267 32:0.079477 33:0.221000 34:-0.024141 35:0.133270 36:0.078431 37:0.009601 38:4.456044 39:0.140872 40:0.543849 41:0.753660 42:0.277778 
101.108253 1:0.207000 2:0.019326 3:0.200000 4:0.000875 5:0.000499 6:0.000667 7:0.200000 8:0.000753 9:0.000484 10:0.000626 11:0.200000 12:0.000789 13:0.000450 14:0.000593 15:0.200000 16:0.000810 17:0.000448 18:0.000595 19:0.200000 20:0.019826 21:0.200000 22:0.009145 23:0.000162 24:0.002419 25:0.200000 26:0.007482 27:0.000217 28:0.001984 29:0.200000 30:0.007297 31:0.000169 32:0.001770 33:0.200000 34:0.007257 35:0.000165 36:0.001746 37:0.010938 38:1.532302 39:0.331358 40:0.079821 41:0.799255 42:0.011111 
78.216461 1:0.218000 2:0.045066 3:0.200000 4:0.020012 5:0.000169 6:0.008605 7:0.200000 8:0.021805 9:0.000138 10:0.009734 11:0.200000 12:0.017627 13:0.000177 14:0.006984 15:0.200000 16:0.017636 17:0.000179 18:0.007001 19:0.308999 20:0.121547 21:0.200000 22:0.043977 23:0.000419 24:0.038328 25:0.200000 26:0.046632 27:0.000347 28:0.041821 29:0.200000 30:0.036183 31:0.000659 32:0.028862 33:0.200000 34:0.036026 35:0.000711 36:0.028987 37:0.012618 38:4.364998 39:0.406919 40:0.226010 41:0.334253 42:0.055556 
60.848637 1:0.352999 2:0.184957 3:0.200000 4:0.047798 5:0.007100 6:0.075510 7:0.200000 8:0.051670 9:0.006805 10:0.083206 11:0.200000 12:0.024251 13:0.012878 14:0.044163 15:0.200000 16:0.022981 17:0.013600 18:0.043357 19:0.540996 20:0.345450 21:0.256000 22:0.040390 23:0.090964 24:0.178616 25:0.256000 26:0.031383 27:0.099597 28:0.167794 29:0.243000 30:-0.004873 31:0.123690 32:0.113082 33:0.244000 34:-0.008791 35:0.128387 36:0.109307 37:0.010764 38:4.367414 39:0.369360 40:0.220894 41:0.311021 42:0.044444 
8.316406 1:0.494997 2:0.318883 3:0.237000 4:0.039097 5:0.071029 6:0.154947 7:0.238000 8:0.053503 9:0.058574 10:0.172373 11:0.227000 12:-0.010968 13:0.109525 14:0.086149 15:0.227000 16:-0.010155 17:0.107895 18:0.086327 19:0.632995 20:0.451215 21:0.293000 22:-0.008106 23:0.245034 24:0.224343 25:0.289000 26:0.013678 27:0.204558 28:0.238894 29:0.285000 30:-0.041134 31:0.255828 32:0.155763 33:0.287000 34:-0.042135 35:0.254047 36:0.152821 37:0.011153 38:4.395320 39:0.378206 40:0.212179 41:0.328999 42:0.050000 
86.772781 1:0.200000 2:0.021268 3:0.200000 4:0.007046 5:0.000233 6:0.001879 7:0.200000 8:0.007721 9:0.000219 10:0.002076 11:0.200000 12:0.006204 13:0.000228 14:0.001587 15:0.200000 16:0.006239 17:0.000220 18:0.001576 19:0.216000 20:0.047443 21:0.200000 22:0.021639 23:0.000122 24:0.009463 25:0.200000 26:0.022445 27:0.000142 28:0.010281 29:0.200000 30:0.018113 31:0.000196 32:0.007429 33:0.200000 34:0.017850 35:0.000231 36:0.007454 37:0.011418 38:4.376148 39:0.398553 40:0.234325 41:0.286860 42:0.038889 
60.250015 1:0.325999 2:0.136291 3:0.200000 4:0.046474 5:0.002456 6:0.055135 7:0.200000 8:0.030119 9:0.004836 10:0.035949 11:0.200000 12:0.020829 13:0.006643 14:0.027071 15:0.200000 16:0.021274 17:0.006508 18:0.027382 19:0.461997 20:0.265968 21:0.237000 22:0.064696 23:0.034300 24:0.156467 25:0.213000 26:0.009510 27:0.065557 28:0.084708 29:0.215000 30:-0.008738 31:0.074042 32:0.057747 33:0.215000 34:-0.005874 35:0.071246 36:0.060292 37:0.012582 38:4.227203 39:0.378011 40:1.436758 41:0.393609 42:0.050000 
68.145226 1:0.410998 2:0.253195 3:0.217000 4:0.041759 5:0.062472 6:0.160177 7:0.205000 8:-0.025477 9:0.132859 10:0.070824 11:0.207000 12:-0.044702 13:0.146559 14:0.045087 15:0.207000 16:-0.042595 17:0.144282 18:0.047257 19:0.534996 20:0.348010 21:0.267000 22:0.062053 23:0.090338 24:0.229308 25:0.245000 26:-0.026347 27:0.166918 28:0.106220 29:0.244000 30:-0.041831 31:0.172318 32:0.080275 33:0.245000 34:-0.043484 35:0.175015 36:0.079497 37:0.013083 38:4.431442 39:0.336088 40:1.435237 41:0.379773 42:0.061111 
41.420849 1:0.426998 2:0.256339 3:0.223000 4:0.062017 5:0.035221 6:0.163010 7:0.201000 8:0.006585 9:0.064902 10:0.078869 11:0.202000 12:-0.012798 13:0.074378 14:0.049446 15:0.203000 16:-0.012325 17:0.074754 18:0.050726 19:0.553996 20:0.370025 21:0.277000 22:0.081193 23:0.081634 24:0.261053 25:0.255000 26:-0.039466 27:0.200270 28:0.108100 29:0.258000 30:-0.062783 31:0.211594 32:0.074718 33:0.257000 34:-0.051180 35:0.200502 36:0.087039 37:0.012932 38:4.235426 39:0.390382 40:1.421241 41:0.398888 42:0.050000 
15.137590 1:0.469997 2:0.310053 3:0.253000 4:0.104718 5:0.027694 6:0.234265 7:0.228000 8:-0.026430 9:0.140326 10:0.081140 11:0.229000 12:-0.048215 13:0.160187 14:0.056321 15:0.228000 16:-0.035385 17:0.142956 18:0.066530 19:0.568996 20:0.393061 21:0.290000 22:0.095504 23:0.084517 24:0.296691 25:0.267000 26:-0.071531 27:0.265849 28:0.096146 29:0.269000 30:-0.076105 31:0.251305 32:0.080775 33:0.267000 34:-0.068607 35:0.243675 36:0.087915 37:0.011587 38:4.140073 39:0.319358 40:1.416859 41:0.438126 42:0.055556 
7.880272 1:0.474997 2:0.311163 3:0.254000 4:0.107143 5:0.026498 6:0.236599 7:0.228000 8:-0.026236 9:0.140292 10:0.081488 11:0.229000 12:-0.047401 13:0.158602 14:0.056684 15:0.228000 16:-0.034348 17:0.141612 18:0.067431 19:0.560996 20:0.386000 21:0.285000 22:0.094026 23:0.080183 24:0.288566 25:0.264000 26:-0.069253 27:0.257737 28:0.093925 29:0.266000 30:-0.073507 31:0.242409 32:0.078604 33:0.265000 34:-0.065441 35:0.234843 36:0.087132 37:0.013083 38:4.168125 39:0.386661 40:1.418167 41:0.428842 42:0.055556 
72.894737 1:0.222000 2:0.037182 3:0.200000 4:0.012458 5:0.000586 6:0.005457 7:0.200000 8:0.012069 9:0.000548 10:0.005115 11:0.200000 12:0.010611 13:0.000507 14:0.004202 15:0.200000 16:0.010619 17:0.000520 18:0.004243 19:0.274000 20:0.087529 21:0.200000 22:0.034271 23:0.000529 24:0.025473 25:0.200000 26:0.033685 27:0.000403 28:0.023820 29:0.200000 30:0.026674 31:0.000583 32:0.017023 33:0.200000 34:0.027152 35:0.000558 36:0.017385 37:0.012614 38:4.511914 39:0.213742 40:0.756130 41:0.727587 42:0.283333 
21.246271 1:0.412998 2:0.237754 3:0.200000 4:0.014219 5:0.063357 6:0.095102 7:0.201000 8:0.028611 9:0.044876 10:0.105722 11:0.200000 12:-0.018917 13:0.084353 14:0.046239 15:0.200000 16:-0.004575 17:0.067600 18:0.058449 19:0.487997 20:0.322713 21:0.227000 22:0.003924 23:0.144639 24:0.155004 25:0.230000 26:0.009861 27:0.122745 28:0.147075 29:0.228000 30:-0.029954 31:0.149886 32:0.081472 33:0.227000 34:-0.020219 35:0.142870 36:0.095466 37:0.012970 38:4.516718 39:0.228357 40:0.780361 41:0.665023 42:0.238889 
21.111399 1:0.407998 2:0.225841 3:0.200000 4:0.010793 5:0.059498 6:0.082336 7:0.200000 8:0.038823 9:0.026157 10:0.100161 11:0.200000 12:-0.014944 13:0.066217 14:0.039108 15:0.200000 16:-0.000826 17:0.050781 18:0.049307 19:0.488997 20:0.313900 21:0.227000 22:0.006593 23:0.130158 24:0.146901 25:0.228000 26:0.014133 27:0.105463 28:0.138939 29:0.227000 30:-0.026984 31:0.136979 32:0.077289 33:0.226000 34:-0.018733 35:0.131342 36:0.088893 37:0.013171 38:4.502146 39:0.232694 40:0.789443 41:0.632697 42:0.216667 
